,Company,TypeName,Ram,OpSys,Weight,Price,TouchScreen,IPS,PPI,CPU_name,HDD,SSD,Gpu brand
733,Acer,Notebook,4,Windows,2.4,357.40224,0,0,100.45466986113651,Intel Core i5,500,0,Intel
734,Lenovo,Notebook,8,Windows,1.44,613.7856,0,1,165.6321180513006,Intel Core i5,0,256,Intel
735,Lenovo,Notebook,4,Windows,1.85,498.06144000000006,0,0,141.21199808219862,Intel Core i7,1000,0,Intel
736,HP,Workstation,16,Windows,2.6,1546.61184,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia
737,Dell,2 in 1 Convertible,8,Windows,1.55,421.33824,1,0,165.6321180513006,Intel Core i5,1000,0,Intel
738,MSI,Gaming,16,Windows,1.8,1339.1267328,0,0,141.21199808219862,Intel Core i7,1000,256,Nvidia
739,Acer,Notebook,4,Windows,2.4,262.649088,0,0,100.45466986113651,Intel Core i3,500,0,Intel
740,Dell,Notebook,8,Windows,2.0,771.70752,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia
741,Dell,Notebook,8,Windows,2.0,425.1744,0,0,100.45466986113651,Intel Core i3,0,256,Intel
742,Toshiba,Notebook,8,Windows,1.25,981.4176,1,1,157.3505121487356,Intel Core i5,0,256,Intel
743,Lenovo,2 in 1 Convertible,8,Windows,1.7,638.72064,1,0,157.3505121487356,Intel Core i5,0,256,Intel
744,Lenovo,Workstation,16,Windows,2.5,2109.2486400000003,0,1,282.42399616439724,Intel Core i7,0,1000,Nvidia
745,Acer,Notebook,2,Other,1.68,210.9888,0,0,111.93520355955211,Other Intel Processor,0,0,Intel
746,Samsung,Ultrabook,16,Windows,0.81,1054.30464,0,0,165.6321180513006,Intel Core i7,0,256,Intel
747,HP,Notebook,8,Windows,1.86,344.61504,0,0,141.21199808219862,Intel Core i3,0,256,Intel
748,Dell,Notebook,8,Windows,1.6,720.3733056,0,0,111.93520355955211,Intel Core i5,0,256,Intel
749,HP,Workstation,16,Windows,3.0,2806.15104,0,1,127.33567457123111,Other Intel Processor,0,256,Nvidia
750,Lenovo,Netbook,4,Windows,1.4,303.696,1,0,135.0942111925629,Other Intel Processor,0,128,Intel
751,HP,Notebook,8,Windows,1.84,1214.784,0,0,141.21199808219862,Intel Core i5,0,256,Intel
752,Asus,Notebook,4,Other,2.45,370.18944,0,0,100.45466986113651,Intel Core i5,1000,0,Nvidia
753,Lenovo,Ultrabook,4,Windows,1.7,700.73856,0,0,157.3505121487356,Intel Core i5,0,180,Intel
754,Asus,Notebook,4,Windows,2.37,543.392064,0,0,100.45466986113651,Intel Core i7,0,256,Intel
755,Lenovo,2 in 1 Convertible,8,Windows,1.3,766.5926400000001,1,1,276.053530085501,Intel Core i5,0,256,Intel
756,HP,Notebook,8,Windows,2.2,702.65664,0,1,141.21199808219862,Intel Core i5,1000,128,Nvidia
757,HP,Workstation,8,Windows,2.59,998.04096,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia
758,Dell,Gaming,16,Windows,4.42,1834.3174464,0,1,282.42399616439724,Intel Core i7,1000,256,Nvidia
759,Acer,Notebook,4,Windows,2.1,382.97664,0,0,100.45466986113651,Intel Core i5,0,256,Intel
760,Lenovo,Gaming,8,Windows,2.5,670.0492800000001,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia
761,Dell,Ultrabook,16,Windows,1.18,1188.57024,0,0,176.23257360658386,Intel Core i7,0,256,Intel
762,Google,Ultrabook,8,Other,1.1,996.76224,1,0,234.50740003017813,Intel Core i5,0,256,Intel
763,Asus,Ultrabook,8,Windows,1.2,721.83744,0,1,276.053530085501,Intel Core i5,0,256,Intel
764,Dell,Notebook,4,Windows,1.65,542.81664,0,0,117.82653006268643,Intel Core i3,500,0,Intel
765,Acer,Notebook,4,Windows,1.6,418.7808,0,0,117.82653006268643,Intel Core i5,0,128,Intel
766,Asus,Notebook,4,Windows,2.8,300.71658239999994,0,0,90.58340172449303,Other Intel Processor,1000,0,Nvidia
767,Dell,Gaming,16,Windows,2.72,702.65664,1,1,282.42399616439724,Intel Core i7,1000,128,Nvidia
768,Samsung,Ultrabook,8,Windows,1.31,1022.33664,1,0,165.6321180513006,Intel Core i7,0,256,Intel
769,Acer,Notebook,4,Other,2.1,190.52928,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel
770,Dell,Notebook,16,Windows,2.3,755.2567872000001,0,0,141.21199808219862,Intel Core i7,0,256,AMD
771,Samsung,2 in 1 Convertible,16,Windows,1.71,1150.20864,1,0,146.86047800548656,Intel Core i7,0,256,AMD
772,Toshiba,Notebook,4,Windows,1.75,652.1472,0,1,111.93520355955211,Intel Core i5,0,128,Intel
773,Dell,Gaming,8,Windows,2.62,702.65664,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia
774,HP,Ultrabook,4,Windows,1.26,795.36384,0,0,125.36742798669837,Intel Core i5,0,256,Intel
775,Asus,2 in 1 Convertible,12,Windows,2.3,536.42304,1,0,141.21199808219862,Intel Core i7,2000,0,Nvidia
776,Lenovo,Notebook,16,Windows,2.5,1515.2832,0,0,282.42399616439724,Intel Core i7,0,512,Nvidia
777,Acer,Notebook,4,Windows,1.8,406.63296,0,1,157.3505121487356,Intel Core i3,0,128,Intel
778,Razer,Gaming,16,Windows,1.95,1853.50464,0,0,157.3505121487356,Intel Core i7,0,512,Nvidia
779,Asus,Notebook,8,Windows,2.0,372.043584,0,0,141.21199808219862,Other Intel Processor,0,128,Intel
780,Dell,Gaming,32,Windows,4.42,2294.535168,0,1,127.33567457123111,Intel Core i7,1000,1000,Nvidia
781,Asus,Gaming,16,Windows,4.3,1502.496,0,1,127.33567457123111,Intel Core i7,1000,256,Nvidia
782,Toshiba,Ultrabook,16,Windows,1.47,1127.83104,0,1,157.3505121487356,Intel Core i7,0,512,Nvidia
783,Lenovo,Notebook,8,Other,2.2,210.34944,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel
784,Lenovo,Ultrabook,16,Windows,1.7,1469.88864,0,0,157.3505121487356,Intel Core i7,0,512,Intel
785,MSI,Gaming,16,Windows,1.6,1209.02976,0,1,157.3505121487356,Intel Core i7,1000,256,Nvidia
786,MSI,Gaming,8,Windows,2.2,696.26304,0,0,141.21199808219862,Intel Core i5,1000,128,Nvidia
787,Lenovo,Gaming,4,Windows,2.4,638.72064,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia
788,Acer,Gaming,16,Windows,4.2,1469.88864,0,1,127.33567457123111,Intel Core i7,1000,256,Nvidia
789,Dell,Gaming,8,Windows,2.62,629.7696000000001,0,0,141.21199808219862,Intel Core i5,0,256,Nvidia
790,Asus,Gaming,8,Windows,2.24,856.10304,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia
791,Vero,Notebook,4,Windows,1.22,129.726144,0,0,157.3505121487356,Other Intel Processor,0,0,Intel
792,Lenovo,2 in 1 Convertible,8,Windows,1.37,1259.5392000000002,1,1,165.6321180513006,Intel Core i7,0,512,Intel
793,Lenovo,2 in 1 Convertible,8,Windows,2.08,613.1462399999999,1,0,141.21199808219862,Intel Core i5,0,256,AMD
794,Apple,Ultrabook,8,Mac,0.92,744.8543999999999,0,1,226.41554716935852,Other Intel Processor,0,0,Intel
795,Lenovo,2 in 1 Convertible,8,Windows,1.42,1489.7088,1,1,209.8006828649808,Intel Core i5,0,256,Intel
796,Asus,Notebook,4,Windows,1.63,191.16864,0,0,111.93520355955211,Other Intel Processor,0,0,Intel
797,Dell,Notebook,8,Windows,1.95,517.8816,0,0,100.45466986113651,Intel Core i5,0,128,Intel
798,Lenovo,2 in 1 Convertible,8,Windows,1.38,862.4966400000001,1,1,158.48253022174808,Intel Core i7,0,256,Intel
799,Dell,Notebook,8,Windows,2.0,472.48704,0,0,141.21199808219862,Intel Core i3,0,256,AMD
800,HP,Workstation,8,Windows,3.14,1320.214464,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia
801,Asus,Notebook,8,Windows,2.37,702.65664,0,0,141.21199808219862,Intel Core i5,0,256,Intel
802,Dell,Ultrabook,8,Windows,1.29,958.40064,0,0,165.6321180513006,Intel Core i5,0,256,Intel
803,Dell,Notebook,8,Windows,2.06,1118.24064,1,0,282.42399616439724,Intel Core i5,0,256,Nvidia
804,Dell,Netbook,4,Windows,1.63,475.68384,0,0,135.0942111925629,Other Intel Processor,0,128,Intel
805,HP,Netbook,8,Windows,1.26,888.07104,0,0,125.36742798669837,Intel Core i5,0,256,Intel
806,Toshiba,Notebook,4,Windows,2.1,498.7008,0,0,100.45466986113651,Intel Core i5,500,0,Intel
807,HP,Notebook,8,Windows,2.04,402.15744,0,0,100.45466986113651,AMD Processor,2000,0,AMD
808,Dell,Gaming,16,Windows,2.62,1073.48544,0,0,282.42399616439724,Intel Core i7,0,512,Nvidia
809,Lenovo,Notebook,4,Windows,2.4,389.37024,0,0,141.21199808219862,Intel Core i5,1000,0,Nvidia
810,HP,Gaming,12,Windows,3.74,1118.24064,0,1,127.33567457123111,Intel Core i7,1000,0,AMD
811,MSI,Gaming,16,Windows,2.9,1544.0544,0,0,127.33567457123111,Intel Core i7,1000,512,Nvidia
812,Samsung,Ultrabook,8,Windows,0.81,958.40064,0,0,165.6321180513006,Intel Core i5,0,256,Intel
813,Dell,Notebook,8,Windows,1.98,614.42496,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia
814,Dell,Notebook,8,Windows,2.18,504.97292160000006,0,0,141.21199808219862,Intel Core i5,0,256,AMD
815,Lenovo,Ultrabook,8,Windows,1.32,1188.57024,0,0,157.3505121487356,Intel Core i7,0,256,Intel
816,Razer,Ultrabook,16,Windows,1.29,1150.20864,1,1,352.4651472131677,Intel Core i7,0,512,Intel
817,HP,Netbook,4,Other,1.23,246.1536,0,0,135.0942111925629,Other Intel Processor,0,0,Intel
818,Dell,Gaming,16,Windows,4.36,1601.6095872,0,1,127.33567457123111,Intel Core i7,1000,128,Nvidia
819,Dell,Notebook,4,Windows,1.76,482.7168,0,0,111.93520355955211,Intel Core i5,500,0,Intel
820,Lenovo,Notebook,4,Windows,2.1,313.222464,0,0,100.45466986113651,Intel Core i3,500,0,Intel
821,Toshiba,Ultrabook,4,Windows,1.25,696.9024,0,0,111.93520355955211,Intel Core i5,0,128,Intel
822,Lenovo,Ultrabook,8,Windows,1.13,1597.76064,0,1,157.3505121487356,Intel Core i7,0,512,Intel
823,MSI,Gaming,8,Windows,2.4,766.5926400000001,0,0,141.21199808219862,Intel Core i5,0,256,Nvidia
824,Lenovo,Ultrabook,8,Windows,1.13,1198.8,0,1,157.3505121487356,Intel Core i5,0,0,Intel
825,Toshiba,Notebook,4,Windows,1.75,319.04064,0,0,111.93520355955211,Other Intel Processor,0,128,Intel
826,Asus,2 in 1 Convertible,8,Windows,1.1,868.2508799999999,1,0,165.6321180513006,Intel Core i5,0,256,Intel
827,Dell,Notebook,4,Windows,1.76,374.0256,0,0,111.93520355955211,Intel Core i3,500,0,Intel
828,Acer,Netbook,4,Other,1.35,226.97280000000003,0,1,135.0942111925629,Other Intel Processor,0,0,Intel
829,Acer,Notebook,8,Windows,1.5,395.76384,0,1,157.3505121487356,Intel Core i3,0,128,Intel
830,Razer,Gaming,32,Windows,3.49,3515.84064,1,0,254.67134914246222,Intel Core i7,0,512,Nvidia
831,Lenovo,Ultrabook,16,Windows,1.1,1342.01664,0,1,209.8006828649808,Intel Core i7,0,512,Intel
832,Asus,Notebook,4,Other,2.1,331.82784,0,0,141.21199808219862,Intel Core i5,1000,0,Nvidia
833,Lenovo,Notebook,8,Windows,1.7,758.28096,0,0,157.3505121487356,Intel Core i5,0,256,Intel
834,Lenovo,Notebook,8,Windows,1.32,1054.944,0,1,157.3505121487356,Intel Core i5,0,256,Intel
835,Dell,Gaming,16,Windows,3.21,1773.9874367999998,0,0,141.21199808219862,Intel Core i7,1000,256,Nvidia
836,Asus,Gaming,16,Windows,2.9,1546.61184,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia
837,Toshiba,Notebook,4,Windows,2.0,427.73184,0,0,100.45466986113651,Intel Core i3,500,0,Intel
838,Lenovo,Notebook,4,Other,1.5,207.792,0,0,111.93520355955211,Other Intel Processor,0,0,Intel
839,Asus,Notebook,8,Windows,2.3,377.2224,0,0,141.21199808219862,Intel Core i5,128,0,Intel
840,Asus,Gaming,16,Windows,2.73,1150.20864,0,0,127.33567457123111,Intel Core i7,1000,512,Nvidia
841,Dell,Gaming,32,Windows,4.42,1964.6829504,0,1,127.33567457123111,Intel Core i7,1000,512,Nvidia
842,HP,Notebook,8,Windows,2.63,581.8176000000001,0,0,106.11306214269258,Intel Core i5,1000,0,Nvidia
843,Dell,Notebook,8,Windows,2.18,456.4966464,0,0,100.45466986113651,Intel Core i5,0,128,Intel
844,HP,Ultrabook,8,Windows,1.54,1195.6032,0,0,157.3505121487356,Intel Core i7,0,512,Intel
845,Dell,Notebook,4,Windows,2.18,472.48704,0,0,141.21199808219862,Intel Core i7,0,256,AMD
846,HP,2 in 1 Convertible,4,Other,1.4,393.2064,1,0,135.0942111925629,Other Intel Processor,0,0,Intel
847,Asus,Ultrabook,8,Windows,1.45,655.98336,0,1,165.6321180513006,Intel Core i5,0,512,Nvidia
848,HP,2 in 1 Convertible,8,Windows,1.28,1455.82272,1,0,165.6321180513006,Intel Core i5,0,256,Intel
849,HP,Ultrabook,8,Windows,1.54,938.58048,0,0,157.3505121487356,Intel Core i7,0,512,Intel
850,HP,Notebook,4,Other,1.86,191.16864,0,0,100.45466986113651,Other Intel Processor,0,128,Intel
851,Asus,Gaming,16,Windows,2.1,1214.14464,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia
852,Dell,Notebook,8,Other,2.83,553.0464,0,0,127.33567457123111,Intel Core i7,1000,0,AMD
853,Lenovo,Ultrabook,8,Windows,1.96,1216.70208,0,1,157.3505121487356,Intel Core i7,0,256,Nvidia
854,Asus,Notebook,8,Windows,2.3,503.17632,0,1,141.21199808219862,Intel Core i7,0,256,Nvidia
855,Dell,Notebook,8,Windows,1.9,604.1952,0,0,141.21199808219862,Intel Core i5,0,128,Intel
856,Asus,Notebook,4,Windows,2.0,287.07264000000004,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel
857,HP,2 in 1 Convertible,8,Windows,1.28,1636.12224,1,0,165.6321180513006,Intel Core i7,0,256,Intel
858,Dell,Notebook,8,Windows,1.62,414.9446400000001,1,0,165.6321180513006,Intel Core i5,1000,0,Intel
859,Lenovo,Notebook,4,Other,2.2,299.85984,0,0,141.21199808219862,Intel Core i3,1000,0,Intel
860,Lenovo,Notebook,8,Windows,2.3,543.8779776,0,1,141.21199808219862,Intel Core i5,1000,0,Intel
861,HP,Notebook,8,Windows,1.84,862.4966400000001,0,0,141.21199808219862,Intel Core i5,0,256,AMD
862,Toshiba,Notebook,4,Windows,1.05,821.5776000000001,0,0,165.6321180513006,Intel Core i5,0,128,Intel
863,Lenovo,Gaming,8,Other,2.5,650.2291200000001,0,1,141.21199808219862,Intel Core i5,1000,0,Nvidia
864,Dell,Ultrabook,16,Windows,1.29,1432.1664,1,0,276.053530085501,Intel Core i7,0,512,Intel
865,HP,Notebook,4,Windows,2.07,581.8176000000001,0,0,141.21199808219862,Intel Core i5,500,0,Intel
866,Toshiba,Ultrabook,8,Windows,1.2,700.0992,0,0,117.82653006268643,Intel Core i5,0,256,Intel
867,Lenovo,2 in 1 Convertible,8,Windows,1.37,1246.752,1,1,165.6321180513006,Intel Core i7,0,256,Intel
868,Acer,Notebook,8,Windows,1.56,576.70272,0,1,157.3505121487356,Intel Core i5,0,256,Intel
869,Dell,Workstation,8,Windows,2.23,1136.78208,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia
870,Lenovo,Notebook,4,Windows,2.38,674.5248,0,0,100.45466986113651,Intel Core i5,500,0,Intel
871,Lenovo,Notebook,4,Other,2.2,306.25344,0,0,141.21199808219862,Intel Core i3,1000,0,AMD
872,Toshiba,Notebook,8,Windows,2.0,887.43168,0,1,141.21199808219862,Intel Core i7,0,256,Intel
873,Lenovo,Notebook,4,Windows,1.44,469.9296000000001,0,1,165.6321180513006,Intel Core i3,0,180,Intel
874,Samsung,Ultrabook,16,Windows,1.23,1182.17664,0,0,146.86047800548656,Intel Core i7,0,256,Nvidia
875,Dell,Ultrabook,8,Windows,1.6,1080.5184,0,0,176.23257360658386,Intel Core i7,0,256,Intel
876,Asus,Notebook,4,Other,2.0,255.0982464,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel
877,Xiaomi,Ultrabook,8,Windows,1.28,597.8016,0,1,165.6321180513006,Intel Core i5,0,256,Nvidia
878,Dell,Notebook,4,Windows,2.18,583.416,0,0,141.21199808219862,Intel Core i5,1000,128,Nvidia
879,HP,Notebook,4,Windows,2.04,536.42304,0,0,141.21199808219862,Intel Core i5,0,256,Intel
880,HP,2 in 1 Convertible,4,Windows,1.28,1086.912,1,0,165.6321180513006,Intel Core i5,0,256,Intel
881,HP,2 in 1 Convertible,4,Windows,2.3,437.833728,1,0,100.45466986113651,Intel Core i5,500,0,Intel
882,Asus,Notebook,4,Windows,1.65,222.49728,0,0,111.1413368676404,Other Intel Processor,0,0,Intel
883,Lenovo,Notebook,8,Windows,2.2,427.73184,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia
884,Dell,Notebook,4,Windows,2.2,235.92384,0,0,100.45466986113651,Other Intel Processor,500,0,Intel
885,HP,2 in 1 Convertible,4,Windows,1.28,1150.20864,1,0,165.6321180513006,Intel Core i5,0,256,Intel
886,Dell,Notebook,4,Other,2.18,291.356352,0,0,100.45466986113651,Intel Core i3,1000,0,AMD
887,Asus,Gaming,12,Windows,2.2,875.8592639999999,0,0,127.33567457123111,Intel Core i5,1000,128,Nvidia
888,Acer,Netbook,4,Other,1.25,189.88992,0,1,135.0942111925629,Other Intel Processor,0,0,Intel
889,Lenovo,Notebook,4,Windows,2.8,242.31744,0,0,106.11306214269258,AMD Processor,500,0,AMD
890,HP,Notebook,4,Windows,1.95,808.7904,0,0,157.3505121487356,Intel Core i5,0,128,Intel
891,HP,2 in 1 Convertible,16,Windows,1.42,894.46464,1,0,276.053530085501,Intel Core i7,0,256,Intel
892,Samsung,Ultrabook,8,Windows,1.17,1086.27264,0,0,146.86047800548656,Intel Core i7,0,256,Intel
893,Lenovo,Ultrabook,8,Windows,1.32,1150.20864,0,1,157.3505121487356,Intel Core i5,0,256,Intel
894,MSI,Gaming,16,Windows,2.43,1693.66464,0,1,254.67134914246222,Intel Core i7,2000,512,Nvidia
895,Toshiba,Notebook,8,Windows,1.05,943.056,0,0,165.6321180513006,Intel Core i5,0,256,Intel
896,Dell,Gaming,8,Other,2.62,593.9654400000001,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia
897,HP,Notebook,8,Windows,2.04,575.424,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia
898,Dell,Notebook,4,Windows,2.18,392.56704,0,0,100.45466986113651,Intel Core i3,1000,0,AMD
899,Dell,Notebook,8,Windows,1.9,597.8016,0,0,141.21199808219862,Intel Core i5,500,0,Intel
900,Dell,2 in 1 Convertible,8,Windows,1.24,1287.0956159999998,1,0,276.053530085501,Intel Core i7,0,512,Intel
901,Asus,Gaming,32,Windows,3.58,817.74144,0,1,127.33567457123111,Intel Core i7,0,512,Nvidia
902,Dell,2 in 1 Convertible,16,Windows,1.22,1054.30464,1,0,165.6321180513006,Intel Core i7,0,256,Intel
903,Lenovo,Ultrabook,8,Windows,1.13,1310.04864,0,1,157.3505121487356,Intel Core i7,0,0,Intel
904,Lenovo,Notebook,8,Windows,1.95,1255.0572864,0,1,141.21199808219862,Intel Core i5,0,512,Intel
905,LG,Ultrabook,16,Windows,1.08,1342.01664,1,1,141.21199808219862,Intel Core i7,0,512,Intel
906,HP,Netbook,8,Windows,1.26,948.17088,0,0,176.23257360658386,Intel Core i7,0,512,Intel
907,Acer,Notebook,4,Other,2.2,229.53024,0,1,141.21199808219862,Other Intel Processor,0,0,Intel
908,Lenovo,Notebook,8,Windows,2.6,504.45504,0,1,141.21199808219862,Intel Core i5,1000,128,Nvidia
909,LG,Ultrabook,8,Windows,0.98,1214.14464,1,1,157.3505121487356,Intel Core i7,0,512,Intel
910,Dell,Notebook,8,Windows,1.6,770.4288,0,0,157.3505121487356,Intel Core i5,0,256,Intel
911,HP,Ultrabook,8,Windows,1.09,1982.016,1,0,352.4651472131677,Other Intel Processor,0,240,Intel
912,Lenovo,Notebook,6,Windows,2.2,504.45504,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia
913,HP,Notebook,8,Windows,2.04,651.5014464,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia
914,Acer,Notebook,4,Windows,2.4,319.04064,0,0,141.21199808219862,Intel Core i3,1000,0,Intel
915,Lenovo,Notebook,4,Windows,1.44,563.27616,0,0,165.6321180513006,Intel Core i5,0,128,Intel
916,HP,Notebook,8,Windows,1.49,613.7856,0,0,165.6321180513006,Intel Core i5,0,256,Intel
917,MSI,Gaming,16,Windows,2.7,1022.33664,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia
918,Dell,Gaming,16,Windows,2.6,862.4966400000001,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia
919,MSI,Gaming,8,Windows,2.2,716.0256576,0,0,141.21199808219862,Intel Core i5,1000,128,Nvidia
920,Dell,Notebook,4,Windows,2.18,437.9552064,0,0,100.45466986113651,Intel Core i5,1000,0,AMD
921,HP,Ultrabook,8,Windows,1.84,829.2435263999998,0,0,141.21199808219862,Intel Core i7,0,256,AMD
922,HP,Ultrabook,8,Windows,1.39,734.62464,1,0,276.053530085501,Intel Core i7,0,256,Intel
923,Toshiba,Notebook,16,Windows,2.4,1262.736,0,1,141.21199808219862,Intel Core i7,0,256,Nvidia
924,Lenovo,2 in 1 Convertible,8,Windows,1.37,1166.832,1,1,165.6321180513006,Intel Core i5,0,512,Intel
925,Dell,Notebook,4,Windows,1.95,466.668864,0,0,100.45466986113651,Intel Core i5,500,0,Intel
926,Lenovo,Ultrabook,8,Windows,1.36,1054.944,0,1,176.23257360658386,Intel Core i7,0,256,Intel
927,HP,Notebook,8,Windows,2.31,744.8543999999999,0,0,141.21199808219862,Intel Core i5,0,256,Intel
928,Dell,Notebook,4,Windows,2.18,452.7052416,0,0,100.45466986113651,Intel Core i5,1000,0,Intel
929,HP,Notebook,4,Windows,1.95,734.62464,0,0,111.93520355955211,Intel Core i5,500,0,Intel
930,Lenovo,Notebook,4,Windows,2.2,197.56224,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel
931,HP,Ultrabook,4,Windows,1.26,1009.54944,0,0,176.23257360658386,Intel Core i5,500,0,Intel
932,HP,Notebook,4,Other,1.86,184.711104,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel
933,Lenovo,2 in 1 Convertible,16,Windows,1.3,1150.20864,1,1,276.053530085501,Intel Core i7,0,1000,Intel
934,Toshiba,Notebook,4,Windows,1.47,706.4928,0,1,157.3505121487356,Intel Core i5,0,128,Intel
935,HP,Netbook,8,Windows,1.26,1067.0918399999998,0,0,176.23257360658386,Intel Core i5,0,256,Intel
936,Dell,Notebook,4,Windows,2.18,357.146496,0,0,100.45466986113651,Intel Core i3,1000,0,Intel
937,MSI,Gaming,8,Windows,2.2,766.5926400000001,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia
938,Dell,Ultrabook,8,Windows,1.36,1047.91104,0,0,157.3505121487356,Intel Core i5,0,256,Intel
939,Dell,Gaming,16,Windows,4.36,1763.35488,0,0,169.78089942830815,Intel Core i7,1000,512,Nvidia
940,HP,Gaming,8,Windows,2.75,894.46464,0,1,127.33567457123111,Intel Core i5,1000,128,Nvidia
941,Asus,Notebook,4,Windows,2.8,338.86080000000004,0,0,106.11306214269258,Other Intel Processor,1000,0,Nvidia
942,Acer,Notebook,4,Windows,2.23,395.76384,0,0,100.45466986113651,Intel Core i5,500,0,Intel
943,Toshiba,Notebook,8,Windows,2.2,715.44384,0,0,100.45466986113651,Intel Core i5,0,256,Intel
944,Lenovo,2 in 1 Convertible,8,Windows,1.1,830.52864,1,1,194.94753717542463,Other Intel Processor,0,256,Intel
945,Lenovo,Gaming,16,Windows,2.5,638.72064,0,1,141.21199808219862,AMD Processor,1000,512,AMD
946,Dell,Ultrabook,8,Windows,1.36,941.265792,1,0,176.23257360658386,Intel Core i5,0,256,Intel
947,Lenovo,Notebook,8,Other,2.2,437.9616,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia
948,Dell,Notebook,4,Windows,2.36,421.33824,0,0,106.11306214269258,Intel Core i3,1000,0,AMD
949,Acer,Notebook,4,Other,1.68,223.13664000000003,0,0,111.93520355955211,Other Intel Processor,0,0,Intel
950,HP,Workstation,8,Windows,2.0,1437.92064,0,1,141.21199808219862,Intel Core i7,0,8,Nvidia
951,Dell,Ultrabook,8,Windows,1.36,1134.864,0,0,157.3505121487356,Intel Core i7,0,256,Intel
952,Toshiba,Notebook,8,Windows,1.2,933.4656,0,0,165.6321180513006,Intel Core i5,0,256,Intel
953,Asus,2 in 1 Convertible,8,Other,1.2,741.01824,0,0,176.23257360658386,Other Intel Processor,0,0,Intel
954,Lenovo,Ultrabook,8,Windows,1.7,952.0006464,0,1,157.3505121487356,Intel Core i7,0,256,Intel
955,Dell,Gaming,16,Windows,4.36,2016.54144,0,1,254.67134914246222,Intel Core i7,1000,512,Nvidia
956,Dell,2 in 1 Convertible,8,Windows,1.24,1214.14464,1,0,165.6321180513006,Intel Core i5,0,256,Intel
957,HP,2 in 1 Convertible,4,Windows,1.45,495.504,1,0,135.0942111925629,Other Intel Processor,0,256,Intel
958,Dell,Ultrabook,8,Windows,1.3,810.7084799999999,0,0,276.053530085501,Intel Core i7,0,256,Intel
959,Acer,2 in 1 Convertible,4,Other,1.25,248.71104,1,1,135.0942111925629,Other Intel Processor,0,0,Intel
960,Toshiba,Notebook,8,Windows,1.2,981.4176,0,0,165.6321180513006,Intel Core i5,0,256,Intel
961,Lenovo,Ultrabook,8,Windows,1.36,1125.2736,0,1,176.23257360658386,Intel Core i5,0,256,Intel
962,Acer,Notebook,12,Windows,2.4,645.11424,0,0,141.21199808219862,Intel Core i5,1000,128,Nvidia
963,Toshiba,Ultrabook,8,Windows,1.1,1144.4544,1,0,176.23257360658386,Intel Core i7,0,512,Intel
964,HP,Notebook,8,Windows,2.04,541.2182399999999,0,0,100.45466986113651,Intel Core i5,1000,0,Nvidia
965,Dell,Notebook,4,Other,2.25,297.6988032,0,0,100.45466986113651,Intel Core i3,1000,0,AMD
966,Dell,Notebook,4,Windows,1.9,527.472,0,0,100.45466986113651,Intel Core i5,500,0,Intel
967,HP,Notebook,4,Windows,2.04,437.9616,0,0,141.21199808219862,Intel Core i3,500,0,Intel
968,Dell,Gaming,32,Windows,4.42,2013.34464,0,1,127.33567457123111,Intel Core i7,1000,256,Nvidia
969,Lenovo,Notebook,6,Windows,2.4,444.3552,0,0,141.21199808219862,Intel Core i5,0,256,Nvidia
970,Dell,2 in 1 Convertible,16,Windows,1.22,1214.14464,1,0,276.053530085501,Intel Core i7,0,512,Intel
971,Dell,Ultrabook,8,Windows,1.5,1255.0508928,1,0,209.8006828649808,Intel Core i7,0,256,Intel
972,Dell,Gaming,32,Windows,4.42,1790.208,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia
973,Toshiba,Notebook,8,Windows,1.95,754.4448,0,0,157.3505121487356,Intel Core i5,0,256,Intel
974,Asus,Gaming,16,Windows,2.73,1310.624064,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia
975,HP,Notebook,8,Windows,2.04,625.93344,0,1,141.21199808219862,Intel Core i5,1000,128,Nvidia
